"id";"Image";"Nom";"Référence";"Catégorie";"Prix de base";"Prix final";"Quantité";"État";
"626";"http://almoune.fr/img/p/0.jpg";"Ail 40gr";"";"Accueil";"0.473934";"0.5";"1";"1";
"2389";"http://almoune.fr/img/p/0.jpg";"oasis pomme cassis framboise ";"";"Accueil";"0.947867";"1";"-21";"1";
"2566";"http://almoune.fr/img/p/0.jpg";"Makdous Al RABIH 550gr";"";"Accueil";"4.976303";"5.25";"2";"1";
"856";"http://almoune.fr/img/p/0.jpg";"P. soleil";"";"Accueil";"0.805687";"0.85";"-47434";"1";
"1886";"http://almoune.fr/img/p/0.jpg";"Fromage de chèvre 400 gr Golden Plate";"";"Accueil";"5.213270";"5.5";"-32";"1";
"2110";"http://almoune.fr/img/p/0.jpg";"tomate ";"";"Accueil";"1.421801";"1.5";"-481";"1";
"1938";"http://almoune.fr/img/p/0.jpg";"AMMO";"";"Accueil";"0.758294";"0.8";"-12621";"1";
"2510";"http://almoune.fr/img/p/0.jpg";"Concombre mariné 10kg Wassim";"";"Accueil";"20.995261";"22.15";"-5";"1";
"2905";"http://almoune.fr/img/p/0.jpg";"Fruit à coque grillé salé 200gr";"";"Accueil";"3.317536";"3.5";"1";"1";
"2962";"http://almoune.fr/img/p/0.jpg";"Feve Verte Diwan ";"";"Produits";"1.658768";"1.75";"16";"1";
"2054";"http://almoune.fr/img/p/0.jpg";"Légumes marinés - Chtoura Garden 1kg";"";"Accueil";"2.834123";"2.99";"-1";"1";
"2226";"http://almoune.fr/img/p/0.jpg";"Falafel fève Congelé 400gr Nesmah";"";"Accueil";"1.895735";"2";"-2";"1";
"2685";"http://almoune.fr/img/p/0.jpg";"Riz Basmati HAMADA 4.5kg";"";"Accueil";"13.260664";"13.99";"5";"1";
"1603";"http://almoune.fr/img/p/0.jpg";"Persil botte";"";"Accueil";"0.748815";"0.79";"0";"1";
"2460";"http://almoune.fr/img/p/0.jpg";"Labneh RONA 800 g";"";"Accueil";"5.450237";"5.75";"-4";"1";
"2848";"http://almoune.fr/img/p/0.jpg";"melasse de raisins Rabih 700 ml";"";"Accueil";"6.398104";"6.75";"10";"1";
"1199";"http://almoune.fr/img/p/0.jpg";"fromage grille";"";"Accueil";"2.796209";"2.95";"0";"1";
"924";"http://almoune.fr/img/p/0.jpg";"Cardamome 500g.";"";"Épices";"32.995261";"34.81";"0";"1";
"1142";"http://almoune.fr/img/p/0.jpg";"Savon D'Alep coffret bois";"";"Accueil";"25.592417";"30.71";"0";"1";
"945";"http://almoune.fr/img/p/0.jpg";"Purée tomate bio 720 ml";"";"Concentrés";"1.279621";"1.35";"0";"1";
"184";"http://almoune.fr/img/p/0.jpg";"Labneh Milky's 500 g";"";"Aliments et Laitiers";"4.064500";"4.29";"0";"0";
"2281";"http://almoune.fr/img/p/0.jpg";"Mahlab Chirag 50gr ";"";"Accueil";"3.317536";"3.5";"11";"1";
"2799";"http://almoune.fr/img/p/0.jpg";"Labne jaune 5kg";"";"Accueil";"17.535545";"18.5";"-4";"1";
"2170";"http://almoune.fr/img/p/0.jpg";"kamar el din abricot 400gr";"";"Accueil";"3.317536";"3.5";"-19";"1";
"2629";"http://almoune.fr/img/p/0.jpg";"Sumac blue mill 1KG";"";"Accueil";"9.469194";"9.99";"3";"1";
"635";"http://almoune.fr/img/p/0.jpg";"Boite d'allumette";"";"Accueil";"0.208333";"0.25";"46";"1";
"2574";"http://almoune.fr/img/p/0.jpg";"Petale de rose 60gr";"";"Accueil";"8.502370";"8.97";"0";"1";
"1074";"http://almoune.fr/img/p/0.jpg";"huile d'olive Al Dayaa 1L";"";"Huiles et vinaigres";"8.530806";"9";"0";"1";
"2741";"http://almoune.fr/img/p/0.jpg";"Variante de légume 1050gr Hikayat 2";"";"Accueil";"2.796209";"2.95";"0";"1";
"578";"http://almoune.fr/img/p/0.jpg";"Pulpe de Tomates en morceaux";"";"Accueil";"0.805687";"0.85";"0";"1";
"2518";"http://almoune.fr/img/p/0.jpg";"lipton 100 teebeutel";"";"Accueil";"4.265403";"4.5";"9";"1";
"2913";"http://almoune.fr/img/p/0.jpg";"Labneh vedura";"";"Accueil";"2.748815";"2.9";"-9";"1";
"2970";"http://almoune.fr/img/p/0.jpg";"halawa pistache extra 500gr";"";"Accueil";"8.056872";"8.5";"4";"1";
"1435";"http://almoune.fr/img/p/0.jpg";"Mastic Chewing Gum Naturel Mahmoud Chaalawi 100x2pc";"";"Gourmandises";"2.369668";"2.5";"-1";"1";
"2347";"http://almoune.fr/img/p/0.jpg";"Epice falafel Abido 500gr";"";"Gourmandises";"6.161137";"6.5";"-58";"1";
"2234";"http://almoune.fr/img/p/0.jpg";"Maamoul Mad Dattes au kg";"";"Accueil";"14.502370";"15.3";"0";"1";
"2693";"http://almoune.fr/img/p/0.jpg";"miel fleurs walima 1kg";"";"Accueil";"6.398104";"6.75";"1";"1";
"753";"http://almoune.fr/img/p/0.jpg";"Lait demi Ecreme";"";"Accueil";"0.710900";"0.75";"6";"1";
"2468";"http://almoune.fr/img/p/0.jpg";"kebbeh chausson 1 PIECES ";"";"Accueil";"1.184834";"1.25";"-191";"1";
"2857";"http://almoune.fr/img/p/0.jpg";"Maamoul aghati noix 500Gr";"";"Accueil";"13.744076";"14.5";"2";"1";
"957";"http://almoune.fr/img/p/0.jpg";"Pistaches émondées 200gr";"";"Fruits secs ";"7.109005";"7.5";"-3";"1";
"2012";"http://almoune.fr/img/p/0.jpg";"Pain al Basha";"";"Accueil";"0.805687";"0.85";"0";"1";
"2289";"http://almoune.fr/img/p/0.jpg";"Thon Nature 160gr Durra";"";"Accueil";"1.658768";"1.75";"0";"1";
"2807";"http://almoune.fr/img/p/0.jpg";"Ajwa al madina 450gr";"";"Accueil";"9.478673";"10";"0";"1";
"1328";"http://almoune.fr/img/p/0.jpg";"Tahini bissate 450g";"";"Tahini";"2.834123";"2.99";"0";"1";
"2178";"http://almoune.fr/img/p/0.jpg";"Tahini arkan 18kg";"";"Accueil";"85.000000";"89.68";"-121";"1";
"2637";"http://almoune.fr/img/p/0.jpg";"feves bajela Diwan 400G ";"";"Accueil";"1.184834";"1.25";"34";"1";
"643";"http://almoune.fr/img/p/0.jpg";"Pain Libanais 20 sachets de 5 pains";"";"Accueil";"15.156398";"15.99";"0";"1";
"696";"http://almoune.fr/img/p/0.jpg";"Savon d'alep cadeau ";"";"Accueil";"17.500000";"21";"0";"0";
"2583";"http://almoune.fr/img/p/0.jpg";"jalapeno durra 450G";"";"Accueil";"1.848341";"1.95";"0";"1";
"874";"http://almoune.fr/img/p/0.jpg";"Amidon de Mais 1kg";"";"Accueil";"2.843602";"3";"-141";"1";
"1501";"http://almoune.fr/img/p/0.jpg";"Kebbe grillé congelé  6 pièces Le bon gout";"";"Viandes - Poissons";"14.208531";"14.99";"0";"1";
"1955";"http://almoune.fr/img/p/0.jpg";"Mohalabieh SHP 200gr";"";"Accueil";"1.895735";"2";"8";"1";
"2749";"http://almoune.fr/img/p/0.jpg";"Bablly Bonbon fruits 800g";"";"Accueil";"5.450237";"5.75";"-4";"1";
"2526";"http://almoune.fr/img/p/0.jpg";"café amer cardamone hala";"";"Accueil";"1.421801";"1.5";"47";"1";
"2922";"http://almoune.fr/img/p/0.jpg";"Zwan poulet épicé";"";"Produits";"2.322275";"2.45";"1";"1";
"1443";"http://almoune.fr/img/p/0.jpg";"Epice Kabse 500gr. Abido";"";"Épices";"8.293839";"8.75";"-6";"1";
"1676";"http://almoune.fr/img/p/0.jpg";"Ail pelé frais 1kg";"";"Accueil";"7.535545";"7.95";"-301";"1";
"2242";"http://almoune.fr/img/p/0.jpg";"Indomie Poulet x40";"";"Accueil";"12.502370";"13.19";"-4";"1";
"2701";"http://almoune.fr/img/p/0.jpg";"Huile de tournesol 810ml SHAHIA";"";"Accueil";"1.886256";"1.99";"20";"1";
"762";"http://almoune.fr/img/p/0.jpg";"fanta";"";"Accueil";"0.947867";"1";"-25";"1";
"2476";"http://almoune.fr/img/p/0.jpg";"feves peles avec piments forts samaya ";"";"Accueil";"0.900474";"0.95";"5";"1";
"2865";"http://almoune.fr/img/p/0.jpg";"Jello Forest fruit Jelly 85gr";"";"Accueil";"0.947867";"1";"39";"1";
"1161";"http://almoune.fr/img/p/0.jpg";"Tasse libanaise Traditionel (shaffe)";"";"Accueil";"0.625000";"0.75";"0";"1";
"1788";"http://almoune.fr/img/p/0.jpg";"Kol w chkor pistache restaurant 1.5 kg";"";"Accueil";"33.753555";"35.61";"0";"1";
"966";"http://almoune.fr/img/p/0.jpg";"Schweppes Indian tonic";"";"Accueil";"0.947867";"1";"20";"1";
"2297";"http://almoune.fr/img/p/0.jpg";"Lentilles corail Gardenia 1 kg";"";"Accueil";"3.080569";"3.25";"-12";"1";
"2815";"http://almoune.fr/img/p/0.jpg";"Jus Pina Coco Mama africa 1.5 Litre";"";"Accueil";"1.886256";"1.99";"3";"1";
"2645";"http://almoune.fr/img/p/0.jpg";"hallab maamoul noix 500gr";"";"Accueil";"11.848341";"12.5";"-4";"1";
"2417";"http://almoune.fr/img/p/0.jpg";"TZAZIKI 2.5 kg";"";"Accueil";"10.500000";"11.08";"-47";"1";
"2592";"http://almoune.fr/img/p/0.jpg";"Harissa boite ";"";"Accueil";"3.080569";"3.25";"-28";"1";
"2757";"http://almoune.fr/img/p/0.jpg";"Piment Marinés 600gr";"";"Produits";"3.317536";"3.5";"-9";"1";
"594";"http://almoune.fr/img/p/0.jpg";"Sel La baleine 50% 350gr";"";"Accueil";"3.080569";"3.25";"0";"1";
"2534";"http://almoune.fr/img/p/0.jpg";"Halloum 500G ";"";"Accueil";"4.976303";"5.25";"-9";"1";
"2930";"http://almoune.fr/img/p/0.jpg";"Navet mariné Rabih 600gr";"";"Accueil";"4.691943";"4.95";"-1";"1";
"2986";"http://almoune.fr/img/p/0.jpg";"Dome Choco";"6253502202401";"Accueil";"0.473934";"0.5";"8";"1";
"1037";"http://almoune.fr/img/p/0.jpg";"Chancliche artisanal 160gr";"";"Accueil";"2.834123";"2.99";"-55";"1";
"2078";"http://almoune.fr/img/p/0.jpg";"Paprika spico 500gr";"";"Accueil";"4.502370";"4.75";"-37";"1";
"1452";"http://almoune.fr/img/p/0.jpg";"Delitik milk lait";"";"Lait et Crème";"3.781991";"3.99";"-3";"1";
"1906";"http://almoune.fr/img/p/0.jpg";"Courgette séché Rosana 24 pieces";"";"Accueil";"2.834123";"2.99";"12";"1";
"2364";"http://almoune.fr/img/p/0.jpg";"Artichauts marinés à l'huile 940 gr";"";"Accueil";"7.109005";"7.5";"0";"1";
"2709";"http://almoune.fr/img/p/0.jpg";"Labneh hajdu 180gr";"";"Accueil";"1.886256";"1.99";"-19";"1";
"2484";"http://almoune.fr/img/p/0.jpg";"Colorant Alimantaire rouge 500gr";"";"Accueil";"40.000000";"48";"-3";"1";
"2873";"http://almoune.fr/img/p/0.jpg";"Buffies Chips Master 60 gr";"";"Accueil";"1.421801";"1.5";"-11";"1";
"1224";"http://almoune.fr/img/p/0.jpg";"Akawi tchikiye Boustani 390 gr";"";"Produits laitiers";"4.976303";"5.25";"0";"1";
"2022";"http://almoune.fr/img/p/0.jpg";"Halloume 750 gr";"";"Accueil";"5.213270";"5.5";"-240";"1";
"2305";"http://almoune.fr/img/p/0.jpg";"Bourghol fin chtoura 800gr";"";"Accueil";"1.791469";"1.89";"-16";"1";
"2823";"http://almoune.fr/img/p/0.jpg";"Navet Mariné saada 600 gr";"";"Accueil";"2.606635";"2.75";"2";"1";
"1345";"http://almoune.fr/img/p/0.jpg";"Molokhia ou Mloukhiya Cortas Cuite 800g.";"";"Conserves";"4.265403";"4.5";"1";"1";
"2194";"http://almoune.fr/img/p/0.jpg";"Aubergine Espagnol ";"";"Accueil";"1.952607";"2.06";"-654";"1";
"2653";"http://almoune.fr/img/p/0.jpg";"kasih creamy 540g";"";"Accueil";"3.696682";"3.9";"-18";"1";
"2600";"http://almoune.fr/img/p/0.jpg";"Huile grignon 5L ";"";"Accueil";"26.066351";"27.5";"0";"1";
"891";"http://almoune.fr/img/p/0.jpg";"Pois cassés 5kg";"";"Accueil";"1.099526";"1.16";"0";"1";
"1517";"http://almoune.fr/img/p/0.jpg";"Kaak termsiyeh petit Wooden Bakery 320gr";"";"pain et Kaak";"3.080569";"3.25";"0";"1";
"2765";"http://almoune.fr/img/p/0.jpg";"Mini pain Ammo x20 pieces";"";"Accueil";"2.606635";"2.75";"-10";"1";
"2542";"http://almoune.fr/img/p/0.jpg";"zaatar khodari 5kg";"";"Accueil";"22.748815";"24";"-4";"1";
"2939";"http://almoune.fr/img/p/0.jpg";"Maamoul Casti noix ou dattes 1kg";"";"Accueil";"22.748815";"24";"-4";"1";
"1295";"http://almoune.fr/img/p/0.jpg";"Foie Gras de Canard Entier ID HALAL 180g.";"";"Viandes - Poissons";"22.701422";"23.95";"0";"0";
"2994";"http://almoune.fr/img/p/0.jpg";"Pack d'eau Petite pouteille";"";"Accueil";"5.687204";"6";"0";"1";
"1045";"http://almoune.fr/img/p/0.jpg";"Bamiya exta boustani 750 gr.";"";"Légumineuses et grains";"5.213270";"5.5";"0";"1";
"1460";"http://almoune.fr/img/p/0.jpg";"ketchup Rosen";"";"Accueil";"0.710900";"0.75";"0";"1";
"2717";"http://almoune.fr/img/p/0.jpg";"Paprika Abido 500gr";"";"Accueil";"5.213270";"5.5";"-38";"1";
"780";"http://almoune.fr/img/p/0.jpg";"Salami boeuf 700 gr";"";"Produits";"2.843602";"3";"0";"1";
"2881";"http://almoune.fr/img/p/0.jpg";"Hamwi cardamon Classic 450g";"";"Accueil";"11.137441";"11.75";"1";"1";
"1233";"http://almoune.fr/img/p/0.jpg";"Concombre au vinaigre Mechelany 430g. net";"";"Légumes Marinés";"3.308057";"3.49";"-7";"1";
"984";"http://almoune.fr/img/p/0.jpg";"Brochette Aluminium 2cm";"";"Accueil";"1.666667";"2";"3";"1";
"2313";"http://almoune.fr/img/p/0.jpg";"Charbon encens";"";"Accueil";"0.833333";"1";"-34";"1";
"2831";"http://almoune.fr/img/p/0.jpg";"vimto 2litre";"";"Accueil";"3.781991";"3.99";"2";"1";
"1353";"http://almoune.fr/img/p/0.jpg";"Molokhia ou mloukhiya Durra 400gr.";"";"Conserves";"5.924171";"6.25";"0";"1";
"2202";"http://almoune.fr/img/p/0.jpg";"Confiture d'abricot Naturelle 700gr Les récoltes Naturelles ";"";"Accueil";"3.781991";"3.99";"0";"1";
"2661";"http://almoune.fr/img/p/0.jpg";"Caille pièce kg";"";"Accueil";"1.895735";"2";"-39";"1";
"720";"http://almoune.fr/img/p/0.jpg";"Petit four Beybaba 320 g";"";"Patisseries";"2.606635";"2.75";"0";"1";
"2434";"http://almoune.fr/img/p/0.jpg";"Pignon";"";"Accueil";"0.000000";"0";"2";"1";
"899";"http://almoune.fr/img/p/0.jpg";"Bouillon poulet extra";"";"Accueil";"6.502370";"6.86";"0";"1";
"1525";"http://almoune.fr/img/p/0.jpg";"Yaourt le petit grec 1kg";"";"Yaourt et Labneh";"3.781991";"3.99";"0";"1";
"2256";"http://almoune.fr/img/p/0.jpg";"Haricots blancs géants 540 gr Samaya";"";"Accueil";"1.374408";"1.45";"4";"1";
"2775";"http://almoune.fr/img/p/0.jpg";"Poitrine d'agneau";"";"Accueil";"7.725118";"8.15";"0";"1";
"902";"http://almoune.fr/img/p/0.jpg";"Ghee samne la vache de paris 1.6 kg";"";"Produits laitiers";"22.274882";"23.5";"7";"1";
"1983";"http://almoune.fr/img/p/0.jpg";"Navet mariné 3kg Cortas";"";"Accueil";"7.109005";"7.5";"4";"1";
"2778";"http://almoune.fr/img/p/0.jpg";"Chou blanc Libanais";"";"Accueil";"2.748815";"2.9";"0";"1";
"2146";"http://almoune.fr/img/p/0.jpg";"Hummus libanais classique et authentique - Flavva 200g";"";"Entrées-Mezzé";"3.781991";"3.99";"1";"1";
"2607";"http://almoune.fr/img/p/0.jpg";"Pierre d'Alun 200gr";"";"Accueil";"1.886256";"2.26";"19";"1";
"2553";"http://almoune.fr/img/p/0.jpg";"maamoul noix ";"";"Produits";"16.587678";"17.5";"0";"1";
"3006";"http://almoune.fr/img/p/0.jpg";"Kaak caroub 370 gr";"";"Accueil";"6.161137";"6.5";"7";"1";
"1420";"http://almoune.fr/img/p/0.jpg";"babaghanouj chtoura";"";"Conserves";"1.412322";"1.49";"9";"1";
"791";"http://almoune.fr/img/p/0.jpg";"Tamarin";"";"Accueil";"1.184834";"1.25";"0";"1";
"2497";"http://almoune.fr/img/p/0.jpg";"Pois chiche 400gr Cortas";"";"Accueil";"0.843602";"0.89";"104";"1";
"2892";"http://almoune.fr/img/p/0.jpg";"Cannelle Abido 500gr";"";"Accueil";"8.720379";"9.2";"1";"1";
"1248";"http://almoune.fr/img/p/0.jpg";"Huile de tournesol Maurel 10L ";"";"Produits";"27.772512";"29.3";"0";"1";
"1191";"http://almoune.fr/img/p/0.jpg";"Olive vert dénoyauté pimenté au kg";"";"Accueil";"0.000000";"0";"0";"1";
"995";"http://almoune.fr/img/p/0.jpg";"Gaufrette choco 24 La vita";"";"Gourmandises";"3.317536";"3.5";"0";"1";
"2324";"http://almoune.fr/img/p/0.jpg";"Tamer Diwani";"";"Accueil";"1.886256";"1.99";"-19";"1";
"1364";"http://almoune.fr/img/p/0.jpg";"Lait en poudre Nido 2.5KG";"";"Lait et Crème";"33.080569";"34.9";"0";"1";
"2213";"http://almoune.fr/img/p/0.jpg";"Jus Cocktail Ice en poudre  400gr. ";"";"Accueil";"2.606635";"2.75";"-1";"1";
"2672";"http://almoune.fr/img/p/0.jpg";"Film aluminium 45cm";"";"Accueil";"27.500000";"33";"0";"1";
"731";"http://almoune.fr/img/p/0.jpg";"Chips Ringo saveur arachide 22gr";"";"Accueil";"0.331754";"0.35";"0";"1";
"1589";"http://almoune.fr/img/p/0.jpg";"Ail en poudre 500gr.";"";"Accueil";"7.600000";"8.02";"-22";"1";
"932";"http://almoune.fr/img/p/0.jpg";"Cave Kouroum Rouge 37cl";"";"Accueil";"2.800000";"3.36";"0";"1";
"1991";"http://almoune.fr/img/p/0.jpg";"Radis rose 1kg";"";"Accueil";"3.800948";"4.01";"-2";"1";
"2268";"http://almoune.fr/img/p/0.jpg";"Crunch Aux amandes";"";"Accueil";"1.421801";"1.5";"26";"1";
"2786";"http://almoune.fr/img/p/0.jpg";"Kashkaval hajdu 350gr brebis";"";"Accueil";"7.109005";"7.5";"-12";"1";
"2615";"http://almoune.fr/img/p/0.jpg";"Starbucks espresso Roasted ";"";"Accueil";"4.739336";"5";"2";"1";
"1769";"http://almoune.fr/img/p/0.jpg";"Halva kanater 2.5 kilos";"";"Accueil";"35.000000";"42";"0";"1";
"2384";"http://almoune.fr/img/p/0.jpg";"vimto 33 cl ";"";"Accueil";"0.947867";"1";"-42";"1";
"2561";"http://almoune.fr/img/p/0.jpg";"Halawa Alburj premium 350";"";"Accueil";"4.502370";"4.75";"0";"1";
"1060";"http://almoune.fr/img/p/0.jpg";"Pistaches moulues 500gr";"";"Accueil";"15.639810";"16.5";"7";"1";
"1881";"http://almoune.fr/img/p/0.jpg";"Pierre à Aiguiser";"";"Accueil";"37.500000";"45";"0";"1";
"2105";"http://almoune.fr/img/p/0.jpg";"Anari Baladi 250gr ";"";"Accueil";"2.369668";"2.5";"-4";"1";
"1933";"http://almoune.fr/img/p/0.jpg";"Cardamone spico 500gr ";"";"Accueil";"32.227488";"34";"-24";"1";
"2728";"http://almoune.fr/img/p/0.jpg";"Huile d'olive vierge grec 5L";"";"Accueil";"47.393365";"50";"0";"1";
"800";"http://almoune.fr/img/p/0.jpg";"bhar falafel";"";"Accueil";"6.161137";"6.5";"-13";"1";
"2505";"http://almoune.fr/img/p/0.jpg";"Melasse de datte durra 425gr";"";"Accueil";"3.317536";"3.5";"0";"1";
"2900";"http://almoune.fr/img/p/0.jpg";"Blé Pelé Altunsa 900 gr";"";"Accueil";"2.369668";"2.5";"8";"1";
"1257";"http://almoune.fr/img/p/0.jpg";"Bourma rest Cajou 5kg";"";"Accueil";"80.000000";"84.4";"0";"1";
"2956";"http://almoune.fr/img/p/0.jpg";"Pistachio GHARIBA";"";"Accueil";"11.364929";"11.99";"-5";"1";
"1003";"http://almoune.fr/img/p/0.jpg";"Moule toue";"";"Produits";"2.500000";"3";"0";"1";
"402";"http://almoune.fr/img/p/0.jpg";"Frais de livraison";"";"Accueil";"10.666667";"12.8";"-8";"1";
"2221";"http://almoune.fr/img/p/0.jpg";"Jus en poudre Mangue 2kg Ice";"";"Accueil";"7.819905";"8.25";"8";"1";
"2680";"http://almoune.fr/img/p/0.jpg";"Nougat kamaredin ghrawi 250gr";"";"Accueil";"4.265403";"4.5";"8";"1";
"740";"http://almoune.fr/img/p/0.jpg";"Kaak Asrouni Libanais 240gr";"";"Apéritifs et pain";"3.791469";"4";"-1";"1";
"2843";"http://almoune.fr/img/p/0.jpg";"poivre noir entière";"";"Accueil";"1.279621";"1.35";"-2";"1";
"2794";"http://almoune.fr/img/p/0.jpg";"Hallab Maamoul mix 600 gr";"";"Accueil";"14.218009";"15";"0";"1";
"2623";"http://almoune.fr/img/p/0.jpg";"Pignon de Siberie 1kg";"";"Produits";"37.914692";"40";"-1";"1";
"630";"http://almoune.fr/img/p/0.jpg";"Red bull";"";"Accueil";"1.279621";"1.35";"-248";"1";
"1777";"http://almoune.fr/img/p/0.jpg";"AL KAZZI mélange de noix 250 gr";"";"Accueil";"2.606635";"2.75";"-7";"1";
"1068";"http://almoune.fr/img/p/0.jpg";"Cafetière steinliss 3 tasse";"";"Accueil";"4.166667";"5";"0";"1";
"1889";"http://almoune.fr/img/p/0.jpg";"Huile d'olive Munoz";"";"Accueil";"4.729858";"4.99";"-1";"1";
"2113";"http://almoune.fr/img/p/0.jpg";"Tomate 2";"";"Accueil";"1.895735";"2";"-1311";"1";
"1941";"http://almoune.fr/img/p/0.jpg";"Smeds triangle 8 portions";"";"Accueil";"0.710900";"0.75";"33";"1";
"2736";"http://almoune.fr/img/p/0.jpg";"AHMAD TEA 250gr CEYLON Tea";"";"Accueil";"4.265403";"4.5";"7";"1";
"2513";"http://almoune.fr/img/p/0.jpg";"Charbon Hamada 1kg";"";"Accueil";"3.781991";"4.54";"-18";"1";
"2908";"http://almoune.fr/img/p/0.jpg";"kaak baton en sachet de 200gr";"";"Accueil";"1.421801";"1.5";"-14";"1";
"2965";"http://almoune.fr/img/p/0.jpg";"Charbon enscen ";"";"Accueil";"0.833333";"1";"-2";"1";
"1011";"http://almoune.fr/img/p/0.jpg";"moutrade";"";"Condiments";"3.317536";"3.5";"0";"1";
"2229";"http://almoune.fr/img/p/0.jpg";"CREME NESTLE 170 GR";"";"Accueil";"1.658768";"1.75";"-48";"1";
"2688";"http://almoune.fr/img/p/0.jpg";"Epices Kaak 50gr ";"";"Accueil";"1.800948";"1.9";"0";"1";
"2851";"http://almoune.fr/img/p/0.jpg";"Jus Naranja mama Africa 1.5 l";"";"Accueil";"1.886256";"1.99";"4";"1";
"950";"http://almoune.fr/img/p/0.jpg";"Pepsi Max";"";"Accueil";"0.947867";"1";"-6";"1";
"2284";"http://almoune.fr/img/p/0.jpg";"Tzaziki Concombre 1kg";"";"Accueil";"10.502370";"11.08";"-16";"1";
"2802";"http://almoune.fr/img/p/0.jpg";"Zaatar Shami Alraii 500 gr";"";"Accueil";"3.317536";"3.5";"9";"1";
"1323";"http://almoune.fr/img/p/0.jpg";"Foul (feve cuite) Mdamas Nature Samaya 400gr.";"";"Conserves";"0.587678";"0.62";"0";"1";
"2173";"http://almoune.fr/img/p/0.jpg";"pois chiche sec petit calibre";"";"Gourmandises";"1.791469";"1.89";"-1045";"1";
"2632";"http://almoune.fr/img/p/0.jpg";"Café Beyrouti Cardamone 200gr";"";"Accueil";"3.554502";"3.75";"68";"1";
"638";"http://almoune.fr/img/p/0.jpg";"Chausson salé";"";"Accueil";"0.947867";"1";"-2985";"1";
"691";"http://almoune.fr/img/p/0.jpg";"Charbon chicha";"";"Accueil";"15.165877";"16";"0";"1";
"2578";"http://almoune.fr/img/p/0.jpg";"Semoule grosse Le renard 1kg";"";"Accueil";"2.132701";"2.25";"14";"1";
"1077";"http://almoune.fr/img/p/0.jpg";"Makdous Chtoura 3kg";"";"Conserves";"18.947867";"19.99";"-6";"1";
"1897";"http://almoune.fr/img/p/0.jpg";"Petit beure Dingo 400gr";"";"Accueil";"1.658768";"1.75";"0";"1";
"1496";"http://almoune.fr/img/p/0.jpg";"Sahlab 200gr. Cortas";"";"Gourmandises";"1.886256";"1.99";"0";"1";
"581";"http://almoune.fr/img/p/0.jpg";"Cristaline Pack x6";"";"Accueil";"1.090047";"1.15";"0";"1";
"2521";"http://almoune.fr/img/p/0.jpg";"Cumin moulu 185gr  Blue Mill";"";"Accueil";"4.729858";"4.99";"-6";"1";
"2916";"http://almoune.fr/img/p/0.jpg";"Grains de Tournesol Pelés Grillées 250 gr";"";"Produits";"1.886256";"1.99";"-8";"1";
"1021";"http://almoune.fr/img/p/0.jpg";"Aubergine Paliria 4.2 kg";"";"Légumes Marinés";"10.853081";"11.45";"85";"1";
"1438";"http://almoune.fr/img/p/0.jpg";"Eau de fleur Anjar 600ml";"";"Ingrédients de pâtisserie";"2.654028";"2.8";"0";"1";
"2351";"http://almoune.fr/img/p/0.jpg";"Chou fleur congelé 2.5kg";"";"Accueil";"5.620853";"5.93";"-9";"1";
"1671";"http://almoune.fr/img/p/0.jpg";"Arak Al jawari 1.5L";"";"Accueil";"20.408333";"24.49";"-1";"1";
"2237";"http://almoune.fr/img/p/0.jpg";"Dattes Rotab Al RAII 500gr";"";"Accueil";"2.834123";"2.99";"1";"1";
"2696";"http://almoune.fr/img/p/0.jpg";"Makdous durra 1250gr";"";"Accueil";"13.033175";"13.75";"1";"1";
"756";"http://almoune.fr/img/p/0.jpg";"Lait entier";"";"Accueil";"0.947867";"1";"-13";"1";
"2860";"http://almoune.fr/img/p/0.jpg";"Baklava aghati 500gr";"";"Accueil";"19.905213";"21";"0";"1";
"2015";"http://almoune.fr/img/p/0.jpg";"Bourma Cajou au Kg";"";"Accueil";"22.748815";"24";"-1";"1";
"2292";"http://almoune.fr/img/p/0.jpg";"Curry Madras 500gr Espig";"";"Accueil";"5.213270";"5.5";"-71";"1";
"2810";"http://almoune.fr/img/p/0.jpg";"Huile d'Olive Olivia 5 Litre";"";"Accueil";"47.393365";"50";"-6";"1";
"2181";"http://almoune.fr/img/p/0.jpg";"Tomate 1.75/kg";"";"Accueil";"1.658768";"1.75";"-210";"1";
"2640";"http://almoune.fr/img/p/0.jpg";"hallab rest";"";"Accueil";"9.004739";"9.5";"-51";"1";
"2411";"http://almoune.fr/img/p/0.jpg";"feuilles de jujubier 40 g";"";"Accueil";"1.886256";"1.99";"14";"1";
"2587";"http://almoune.fr/img/p/0.jpg";"Maamoul hallab Pistache 70gr";"";"Accueil";"2.132701";"2.25";"-100";"1";
"877";"http://almoune.fr/img/p/0.jpg";"Tarama rose ";"";"Accueil";"7.109005";"7.5";"-2";"1";
"1504";"http://almoune.fr/img/p/0.jpg";"Kebbé Labaniye congelé 10 pièces";"";"Produits laitiers";"8.995261";"9.49";"0";"1";
"2752";"http://almoune.fr/img/p/0.jpg";"Yaourt naturel beqaa";"";"Accueil";"4.739336";"5";"-43";"1";
"589";"http://almoune.fr/img/p/0.jpg";"Sorbert oasis tropical";"";"Accueil";"0.947867";"1";"-3";"1";
"1736";"http://almoune.fr/img/p/0.jpg";"Acide citrique Abido 1kg";"";"Accueil";"4.550000";"5.46";"-13";"1";
"2529";"http://almoune.fr/img/p/0.jpg";"Aubergine *5kg";"";"Accueil";"2.843602";"3";"-289";"1";
